"id","name","type","latitude","longitude"
"178652394","Petersburg Station","transmission","38.52735300755219","-87.24945873397212"
"178652395","Wheatland Station","unspecified","38.67222499548631","-87.29176165572882"
"178686299",NULL,"transmission","37.90631589987875","-87.7179479440128"
"178686304",NULL,"transmission","38.363792366038226","-88.07453773967374"
"178686308",NULL,"unspecified","37.90807015059896","-87.724815500001"
"178686309",NULL,"transmission","37.90746921343648","-87.72178847660402"
"178686313",NULL,"unspecified","38.35911382574218","-87.86297594624013"
"178704933","Staley Road Substation","distribution","39.2816685107296","-94.55564357785016"
"178722864",NULL,"transmission","39.92523836635825","-87.4268617185279"
"178722902",NULL,"transmission","39.9200351230629","-87.43861584539154"
"178722910",NULL,"transmission","38.795371010157794","-87.25018045685515"
"178722914",NULL,"unspecified","38.68957914325294","-86.45052337584221"
"178722916",NULL,"unspecified","39.92504763878665","-87.44634201685966"
"178752959",NULL,"unspecified","41.26812562817626","-96.1901772918166"
"178826075","Columbus Substation (345kV)","transmission","39.17398140894352","-85.86967075369098"
"178843564","Bloomington Substation (230kV)","transmission","39.29610577558637","-86.520370579335"
"178843565","Columbus Denois Creek Substation","transmission","39.16543651932058","-85.95978828044336"
"11216165022",NULL,"distribution","45.39336680042594","-92.85609129999999"
"178843573",NULL,"unspecified","39.16586949254533","-85.93890869752204"
"178863890",NULL,"unspecified","39.52649332881293","-87.42437250964485"
"178863902",NULL,"transmission","39.47639264836657","-87.14366574339834"
"178863927",NULL,"distribution","39.53234477578706","-87.39181581343844"
"178863929",NULL,"transmission","39.52863298424709","-87.42456221596174"
"178883952",NULL,"transmission","39.64272967679667","-86.1123222867955"
"178883954",NULL,"distribution","39.67913060109492","-86.07113924998428"
"178883972","Frances Creek Substation","distribution","39.60435547060286","-86.1724187384612"
"178883974",NULL,"unspecified","39.59529314833796","-86.1854799069134"
"178902775",NULL,"unspecified","38.805382476583354","-87.24606670239025"
"178902779",NULL,"unspecified","38.804463414696336","-87.24527731950461"
"178910725","Amo Substation","transmission","39.70900627967503","-86.62831574199556"
"178910727","Nucor Substation","transmission","39.97176123036321","-86.83172810349414"
"178910729","Qualitech Substation","transmission","39.87828751248115","-86.48340964829889"
"178910730","Whitestown Substation","transmission","39.98246210478515","-86.30647805418732"
"178910781",NULL,"industrial","39.87757992253509","-86.48310286045668"
"178910784",NULL,"generation","39.97248238585844","-86.83174457797348"
"178915006","Guion Substation","transmission","39.855917674041365","-86.22824344952299"
"178915007","Rockville Substation","transmission","39.78408118474042","-86.30466645709943"
"178915009",NULL,"unspecified","39.74877546642356","-86.31429577919515"
"178915020",NULL,"distribution","39.84544120128201","-86.27331279998407"
"178915021",NULL,"unspecified","39.80573808601659","-86.29774055107028"
"179005711","Hortonville Substation","transmission","40.094101233307214","-86.16640091464197"
"179005713","Noblesville Substation","transmission","40.09844631974727","-85.97274099793118"
"179005714","Noblesville Substation (69kV)","distribution","40.09587499089193","-85.9724659386996"
"179005751",NULL,"unspecified","39.79351010089246","-85.91528279999733"
"179005757","German Church Rd. Substation","unspecified","39.81988746270772","-85.96982692287253"
"179005764","Anderson","generation","40.053442949602996","-85.73954854826574"
"179014854","Prescott Substation","unspecified","39.49174307069047","-85.72539661937509"
"179076459","Mayfield","distribution","40.19248275226802","-85.32157590042532"
"179127808","Speed Substation","unspecified","38.440557329617484","-85.75485694201515"
"179127837",NULL,"unspecified","38.32193135053348","-86.96168204988919"
"179127844",NULL,"unspecified","38.35906024470178","-86.28242877084827"
"179127845","Grant Line Substation","unspecified","38.3824883866829","-85.80932417716554"
"179127846",NULL,"unspecified","38.3086999753529","-85.97497646009627"
"179127847",NULL,"unspecified","38.329960822160515","-86.17175033331455"
"179127849","St. Joe Substation","unspecified","38.40251715511235","-85.78536484160259"
"179127856",NULL,"distribution","38.30843988449445","-85.97239859847825"
"179188161","Duke Energy Peru Southeast Substation","yes","40.72848706329928","-86.038089316305"
"179188162","Walton Substation","transmission","40.677725682327825","-86.26043032553994"
"179214750",NULL,"unspecified","40.92649978957036","-86.1002820226187"
"179223740",NULL,"unspecified","41.876772198020895","-88.07947286954655"
"179224222",NULL,"unspecified","41.86508711054198","-88.10140133730805"
"179320471","Meridian","transmission","41.063868404573356","-85.46727128205954"
"179334058",NULL,"unspecified","40.13529507958879","-84.60947259976582"
"179388783","South Butler Substation","industrial","41.3690308464004","-84.92135266936877"
"179395052",NULL,"unspecified","45.11538339960674","-93.40624957083111"
"179523700",NULL,"distribution","40.260332533094875","-84.0649753561048"
"179559744",NULL,"transmission","40.26144692457595","-82.90995815280225"
"179652718","Big Swan Substation","transmission","45.09258112672343","-94.28071926093305"
"179652719",NULL,"distribution","45.14200614973619","-94.2941968087889"
"179653724","Otsego Substation","unspecified","45.28130504939969","-93.5805971716856"
"179723387","Frankfort Substation","distribution","40.299870533729205","-86.57584994607991"
"179723390","Lafayette 230 Substation","unspecified","40.43100468300227","-86.85323789649465"
"179723392","Thorntown Substation","unspecified","40.11337878371761","-86.61303686513112"
"179735350","Tipton West Substation","unspecified","40.276179049663355","-86.09175119827846"
"179735362",NULL,"unspecified","39.56878392783301","-87.35057136646026"
"179735363","Whitesville Substation","distribution","39.96392957140381","-86.80404670789198"
"179736191","Greensboro Substation","transmission","39.88196207250351","-85.45907069703323"
"179907667",NULL,"unspecified","38.57858216405896","-85.45274966056606"
"179907671","Vesta Substation","unspecified","38.49669230236084","-85.56166142895701"
"179907676",NULL,"unspecified","38.70232818028036","-85.48548511822153"
"180015255","Galion Substation","transmission","40.69422869418282","-82.79966461740156"
"180015256","South Berwick Substation","transmission","41.020881345371166","-83.29922776168273"
"180022425","Ohio Central Substation","transmission","40.096390530814595","-82.01842396521175"
"180071424","Conesville Station","unspecified","40.18353003652975","-81.87841333964494"
"180071555",NULL,"unspecified","44.81172434576816","-95.53449599932264"
"180093873",NULL,"distribution","41.307285739320086","-96.04110120051892"
"180120063",NULL,"unspecified","47.07007599078125","-101.19940939867527"
"180191493",NULL,"unspecified","44.76871736436701","-94.89636382981989"
"180308676",NULL,"unspecified","44.744817991884766","-94.71106059642827"
"180345671",NULL,"distribution","37.71121966431868","-89.21354484058847"
"180346026",NULL,"industrial","41.423460750816844","-82.27347395009879"
"180440139",NULL,"unspecified","39.53305683406097","-88.35177631240126"
"180440167",NULL,"unspecified","39.53590107484815","-88.35046388688323"
"180464804",NULL,"unspecified","45.590185923650665","-93.9029277479329"
"180464806","Granite City Substation","transmission","45.57585282885697","-94.14164536879804"
"180464807","Benton County Substation","transmission","45.569106237389306","-94.03878149116109"
"180522297",NULL,"unspecified","44.728883551670855","-94.56869786818733"
"180523897","Armstrong Substation","unspecified","44.76962542191736","-94.16180602249169"
"180654113",NULL,"minor_distribution","42.374044620425494","-83.06774898905634"
"180734304",NULL,"unspecified","45.47412079724464","-94.11991326442943"
"180734309","I-94 Substation","transmission","45.47132620454785","-94.11783049686701"
"180904947","State Line Substation","minor_distribution","40.638950706351515","-80.52530002992178"
"181033884","Montevideo Substation","distribution","44.94033492815464","-95.72208495170328"
"181036332","Tollway Electrical Substation","transmission","41.80531790361763","-88.1477370370878"
"181212738",NULL,"distribution","39.11840594463291","-100.64555464472755"
"181228469",NULL,"unspecified","41.51938930269083","-83.79828348120019"
"181229974",NULL,"unspecified","41.54377575084019","-83.73253795000048"
"181502958",NULL,"distribution","44.73912663213192","-92.91320004192065"
"181655705",NULL,"transmission","44.75311404601953","-93.44018066744282"
"181655706",NULL,"transmission","44.752604061040664","-93.5210482637226"
"181699048",NULL,"distribution","39.372405177112135","-100.42258247114657"
"181699049",NULL,"distribution","39.40271516726261","-101.03868793524855"
"181716116",NULL,"unspecified","39.84584575878872","-84.39762120412288"
"181796816",NULL,"transition","44.21042722525663","-93.913140560466"
"181983115",NULL,"unspecified","38.483664841710265","-90.7098799250912"
"182117121",NULL,"unspecified","41.886988787962366","-87.96252151795723"
"182176083","Cornell Substation","distribution","42.255888105109605","-83.6309994053785"
"182239374",NULL,"unspecified","48.71836974841922","-94.59372433473769"
"182285390",NULL,"distribution","43.55821194260248","-92.01206923987617"
"182285391",NULL,"distribution","43.52815585065622","-91.95016500000041"
"182285398",NULL,"transmission","43.55416033160288","-91.99049649345442"
"182399541",NULL,"distribution","43.558712754719714","-92.34888652865484"
"182410020",NULL,"generation","43.543299751243936","-92.72946579165531"
"182410021",NULL,"distribution","43.558957162030055","-92.6293343295436"
"182410023",NULL,"generation","43.55755666488229","-92.72868483142486"
"182462923",NULL,"distribution","43.65187409896423","-92.9710054156977"
"182464431",NULL,"distribution","43.67485957338527","-92.96425020461915"
"182478701",NULL,"unspecified","43.97964470062446","-96.22103730000093"
"182478704","Pipestone Substation","yes","44.003145087977046","-96.31980388183818"
"182486137","Slayton Substation","unspecified","43.97840072579596","-95.75636679236348"
"182487460","Moraine II Interconnection Station","generation","44.02304112991402","-96.05199529813008"
"182487461",NULL,"unspecified","43.97867472180934","-95.95317106172719"
"182487462",NULL,"unspecified","43.978642350661694","-95.90405415"
"182487463","Slayton West Substation","distribution","43.97792490098179","-95.7655084999974"
"182487464",NULL,"unspecified","43.97854571802263","-95.85327566589744"
"182487465","Northern Wind Rock Aetna Switching Substation","generation","44.023078414342194","-96.05265661137271"
"182488436",NULL,"distribution","41.30590625316261","-96.32372487626144"
"182499603",NULL,"unspecified","41.58267564136849","-84.57376029361224"
"182561752",NULL,"unspecified","43.86192718162533","-95.59113147450698"
"182568179",NULL,"minor_distribution","40.97683310066431","-90.36341390000334"
"182692515",NULL,"distribution","40.83481854208953","-96.68020707661981"
"182615236",NULL,"industrial","41.32147608217315","-96.36725073579638"
"182627574",NULL,"distribution","43.761759295187744","-96.23310255847322"
"182630046","Deephaven Substation","distribution","44.92390230632445","-93.52275427184613"
"182777805",NULL,"unspecified","43.00794261554772","-88.38311625432206"
"182804480",NULL,"unspecified","46.70479030153481","-93.4819116979037"
"182808825",NULL,"unspecified","46.4882342004523","-92.87971325011283"
"182934663",NULL,"unspecified","47.425250498775","-92.97326474667626"
"182934666",NULL,"unspecified","47.449901386087326","-93.01152982070975"
"182934668",NULL,"unspecified","47.4772025786233","-92.97098034792666"
"182950157","Glendale Heights Substation","transmission","41.92873981300585","-88.07962473683378"
"182954638",NULL,"unspecified","47.379216950356415","-92.97330135207731"
"183011923",NULL,"unspecified","41.31666077395985","-84.8964319448556"
"183024446","Collins NW Substation","distribution","42.03386013678991","-91.6466533248299"
"183084826","Hiawatha Substation","transmission","42.06198106924811","-91.67154958490333"
"183090850",NULL,"industrial","41.31119400051444","-96.09719820000089"
"183094633",NULL,"distribution","47.42916712485819","-92.68686346076414"
"183100806","Eveleth Taconite Company Substation","industrial","47.35412459951566","-92.5743331161074"
"183182039",NULL,"transmission","47.5659221913214","-92.60813080152634"
"183185651",NULL,"industrial","47.56584178596846","-92.62677631294271"
"183185656",NULL,"unspecified","47.559890061143406","-92.63000475654154"
"183185657",NULL,"industrial","47.565318866819005","-92.62243809772178"
"183188323","Haber Road Substation","generation","42.02887512875591","-93.63923476103128"
"183192613",NULL,"industrial","47.5601425587131","-92.52284455868315"
"183338949",NULL,"unspecified","42.011440450692014","-93.65819144999772"
"183451828",NULL,"unspecified","45.19680163485524","-93.35939528759535"
"183462708",NULL,"unspecified","45.27352455053689","-93.53994210000053"
"183476166",NULL,"transmission","45.321776851077246","-93.63453419999918"
"183476167",NULL,"unspecified","45.32989223871652","-93.7243577253866"
"183476173",NULL,"unspecified","45.321091736065675","-93.63475256965941"
"183476177",NULL,"transmission","45.29737518608009","-93.55865925987885"
"183515372","Drayton 230kV Substation","transmission","48.58515960673046","-97.27702340921189"
"183544465",NULL,"unspecified","39.507712146895905","-84.74882907557418"
"183745931",NULL,"distribution","44.69240520115611","-93.21911604926653"
"183782707",NULL,"transmission","42.04600375771147","-93.65030862500045"
"183853212",NULL,"distribution","42.04580184301849","-93.64905588495655"
"183879407",NULL,"unspecified","48.35165565307186","-99.95796045320029"
"183897941",NULL,"distribution","42.02604741637115","-93.60389962136112"
"183898383",NULL,"distribution","42.02630627336516","-93.60540304131261"
"183932125",NULL,"unspecified","48.48646616818427","-99.96618258915277"
"183946449",NULL,"unspecified","39.482800600848634","-84.36554620001122"
"184060495",NULL,"unspecified","46.36868227577564","-94.36093201415609"
"184112546","Blackberry 230/115 kV Substation","transmission","47.22985954453011","-93.31363755590242"
"184120669","Mud Lake Substation","transmission","46.331976094526965","-94.07593721049113"
"184211908","Cobb Substation","transmission","43.25531889006792","-86.24184267695777"
"184221421",NULL,"unspecified","48.657700825800006","-94.5591196500267"
"184248762",NULL,"unspecified","45.7765686401064","-92.84325097395387"
"184248764",NULL,"unspecified","46.12550915128727","-92.82065408170479"
"184253287",NULL,"unspecified","46.82868749951362","-94.89430967802384"
"184253420","Virginia Substation","unspecified","47.52521691542641","-92.56481836010823"
"184253424",NULL,"industrial","47.48549704460816","-92.56135977054845"
"184258038",NULL,"unspecified","45.75527269406152","-93.63853350382956"
"184322166",NULL,"unspecified","44.74251789697105","-93.32479397548882"
"184322168",NULL,"unspecified","44.748341720988876","-93.29250417206904"
"184336303","Blaine Substation","unspecified","45.19039433067571","-93.15944306518577"
"184336320","Johnsville Substation","unspecified","45.200943044294114","-93.23564932492303"
"184336322",NULL,"unspecified","45.351162484330345","-93.0367005293627"
"184343055",NULL,"unspecified","44.686752519711305","-93.28626846952528"
"184358106","Elm Creek 230kV Substation","transmission","39.50338596605926","-97.54635098349861"
"184366772",NULL,"unspecified","47.49603905012117","-92.45662590000525"
"184369592",NULL,"transmission","47.60710458877009","-92.29350381584547"
