"id","name","type","latitude","longitude"
"102033582","Bridgeport Co Generation Substation","generation","39.79316941722858","-75.40524449394985"
"1166278005","Monsanto Substation","industrial","39.79254737957782","-75.39811230593558"
"433333451",NULL,"unspecified","39.8080740668557","-75.42381472939519"
"433333450",NULL,"generation","39.80734354318932","-75.42106136637572"
"615295773","Post Substation","yes","39.814757523756676","-75.42534963810026"
"846242432",NULL,"yes","39.82490005386363","-75.41840584763465"
"89581368","Chichester Substation","minor_distribution","39.82926916990032","-75.41746642439105"
"1099957593","Marcus Hook Substation","unspecified","39.821035619114774","-75.41590811876443"
"538620558","Trainer Substation","yes","39.82200590206247","-75.39949614931955"
"676433723","Covanta Substation","generation","39.82524289604581","-75.38975905615293"
"71071448","Delco Tap Substation","transmission","39.829363208192845","-75.38803491533979"
"596247680","Chester Substation","yes","39.830923237025296","-75.38561510165736"
"1099699731","Geon Substation","minor_distribution","39.765405394019155","-75.42506144594877"
"102135174","Pedricktown Co Generation Substation","generation","39.767648597842886","-75.4243041236831"
"1099699730","Oldman Substation","minor_distribution","39.76742206534771","-75.4253857270159"
"95942920","Churchtown Substation","transmission","39.67468976114196","-75.50150794199598"
"1166296642","Chambers Co Generation Substation","generation","39.694189878651756","-75.48476503799637"
"1166296641","Retired Carney's Point Substation former 69kv","unspecified","39.704712024295674","-75.47279824148465"
"1166296640","Retired Pennsgrove Substation former 69kv","unspecified","39.729274983554745","-75.46314435140772"
"89581370","Concord Substation","minor_distribution","39.872201325158116","-75.53910488868614"
"697428918",NULL,"unspecified","39.875329200465096","-75.70549074999161"
"96141992","Otter Creek Substation","unspecified","39.864428702641206","-76.4538295502041"
"323474752",NULL,"unspecified","39.84435989480651","-76.63896382879084"
"789632568","Crossroads Substation","unspecified","39.816370197827425","-76.57996991312679"
"1288940965",NULL,"unspecified","39.75620133980946","-76.59539155334356"
"921905570","Tolna Substation","unspecified","39.76360854119552","-76.63453819108311"
