"id","name","ref","type","latitude","longitude"
"769482587",NULL,NULL,"switching","34.68646219988605","-80.89888829995262"
"1087645596",NULL,NULL,"industrial","34.710513576373486","-80.84923239232921"
"769482580",NULL,NULL,"industrial","34.71014612697205","-80.8509541898526"
"1087645592",NULL,NULL,"industrial","34.7212989496593","-80.82384315000019"
"1087645577",NULL,NULL,"industrial","34.73139423004477","-80.82222344147813"
"1087645584",NULL,NULL,"industrial","34.72914794160715","-80.80958537067342"
"1066582313",NULL,NULL,"distribution","34.62144131796413","-80.76352638940219"
"1066582314",NULL,NULL,"distribution","34.62146577870821","-80.76281216332676"
"1087703971",NULL,NULL,"industrial","34.71069546152754","-80.77674206234401"
"731211721","Lancaster Mn Substation",NULL,"transmission","34.70854182589936","-80.7833589208502"
"265134166","Lancaster Ret Substation",NULL,"distribution","34.70864849140701","-80.78560204818247"
"265134163",NULL,NULL,"distribution","34.7290522385","-80.77127772823538"
"1087674199",NULL,NULL,"distribution","34.66590564981315","-80.71331929997088"
"842270085",NULL,NULL,"distribution","34.41448237665037","-80.68389867246988"
"1082816713",NULL,NULL,"distribution","34.27547969803535","-80.89025139837489"
"185039628",NULL,NULL,"distribution","34.26495748825625","-80.7849363696243"
"206005320","Wateree Dam Substation",NULL,"transmission","34.334636157787024","-80.70230247538849"
"185019907",NULL,NULL,"transmission","34.275093231023426","-80.70375734832292"
"185019902",NULL,NULL,"distribution","34.27479234866731","-80.7050184178537"
"1082859539",NULL,NULL,"distribution","34.27313904323133","-80.59850760516393"
"1082859537",NULL,NULL,"industrial","34.25773164983937","-80.5942380499987"
"185019905",NULL,NULL,"distribution","34.30333759950312","-80.53987033260056"
"185019908","Camden Substation",NULL,"transmission","34.30227136647096","-80.54112793120137"
"798924361",NULL,NULL,"distribution","35.117671402294164","-80.42534032099312"
"798924364",NULL,NULL,"transmission","35.12243096663309","-80.43242769930686"
"891339161",NULL,NULL,"switching","34.98805052719764","-80.37126494629332"
"435090268",NULL,NULL,"distribution","34.98884272314003","-80.37713611416257"
"795755569",NULL,NULL,"switching","35.074182921486155","-80.4792422339893"
"911525319",NULL,NULL,"distribution","35.06071531187288","-80.5788061103448"
"653501743",NULL,NULL,"switching","35.01849389981099","-80.53298300002062"
"661339572",NULL,NULL,"distribution","34.98669313622982","-80.50783350555038"
"661339571",NULL,NULL,"distribution","34.98601563450122","-80.50906144700177"
"439634904",NULL,NULL,"distribution","34.99216771039464","-80.54092930224058"
"357290734",NULL,NULL,"switching","34.99472381418629","-80.56699697314895"
"357290736",NULL,NULL,"distribution","34.99429170824558","-80.56755573217688"
"357290740",NULL,NULL,"transmission","34.99288982892411","-80.56274054165281"
"357290737",NULL,NULL,"distribution","34.991723966209484","-80.57307855261874"
"365927409",NULL,NULL,"switching","35.17039634284555","-80.68167156655197"
"365927415",NULL,NULL,"distribution","35.17015092465845","-80.68203093385144"
"365927595",NULL,NULL,"distribution","35.1245098022404","-80.66319637072225"
"365927594",NULL,NULL,"switching","35.124796349947076","-80.66380420011461"
"159098877",NULL,NULL,"distribution","35.129405732985646","-80.71029751305001"
"1216664457",NULL,NULL,"yes","35.203631034055746","-80.86741360732476"
"1090963509","Kenilworth Substation",NULL,"distribution","35.1978771445525","-80.84840735451982"
"562949233",NULL,NULL,"switching","35.21494745260685","-80.85550117363114"
"403722880",NULL,NULL,"distribution","35.21685080487661","-80.8451070382683"
"757668782",NULL,NULL,"switching","35.22004974803295","-80.86469665508136"
"120654570",NULL,NULL,"distribution","35.219138812215384","-80.88431738437649"
"993275535",NULL,NULL,"distribution","35.196405416102714","-80.90249353279684"
"553128549",NULL,NULL,"distribution","35.18056448521946","-80.91728420128891"
"120642556","Woodlawn Substation",NULL,"transmission","35.174468292418","-80.88392168833435"
"213930834",NULL,NULL,"switching","35.12538124134592","-80.91343972226744"
"435404875",NULL,NULL,"distribution","35.132442232455304","-80.92611949587982"
"246229437",NULL,NULL,"distribution","35.10672234510843","-80.92673428198553"
"246229430",NULL,NULL,"switching","35.1062599817506","-80.92606010497678"
"435219627",NULL,NULL,"distribution","35.12456978611042","-80.91139553718236"
"246229435",NULL,NULL,"distribution","35.12608766034366","-80.88478561955796"
"488508422",NULL,NULL,"distribution","34.990358628335706","-80.77579769799779"
"159098866",NULL,NULL,"switching","35.029521098876884","-80.72826625774853"
"159098869",NULL,NULL,"distribution","35.02963521309242","-80.72897985725439"
"121070382",NULL,NULL,"distribution","35.06379153411065","-80.76653513765478"
"546854782","US 521 Substation",NULL,"distribution","34.96456576593322","-80.85436193936107"
"1071425891",NULL,NULL,"distribution","34.9634540108216","-80.86697684876896"
"161923374",NULL,NULL,"distribution","34.97987893146611","-80.95090770917183"
"877854096",NULL,NULL,"distribution","34.975624599746666","-80.96806483326633"
"877854095",NULL,NULL,"distribution","34.977066299769504","-80.97315264998575"
"1087633987",NULL,NULL,"industrial","34.96810500000498","-80.97599121667616"
"1087633984",NULL,NULL,"distribution","34.96955979968647","-80.9749134999962"
"1087633985",NULL,NULL,"industrial","34.969831532893956","-80.97550720336824"
"181002530",NULL,NULL,"switching","34.94982649984236","-80.97934559989832"
"181002531",NULL,NULL,"switching","34.95020439381691","-80.97957875750609"
"791470428",NULL,NULL,"distribution","34.957074721572","-80.9936269759351"
"161923391",NULL,NULL,"distribution","34.94571636369994","-81.07678728678191"
"161923370",NULL,NULL,"distribution","34.92581195046199","-81.09036070006587"
"1079254370",NULL,NULL,"distribution","34.94794571567241","-81.03036248333703"
"1087633980",NULL,NULL,"distribution","34.94754035969273","-81.03080441193362"
"593550360",NULL,NULL,"distribution","34.93350562876904","-81.0350366730249"
"161923390",NULL,NULL,"transmission","34.91348717458461","-81.06247626922095"
"1087534956",NULL,NULL,"distribution","34.910326846188816","-81.01204752522247"
"480405218",NULL,NULL,"distribution","34.9183521200562","-80.9641081131326"
"480405219",NULL,NULL,"distribution","34.91942865014061","-80.96588419995567"
"923615470",NULL,NULL,"distribution","34.88878165727228","-80.95530357989897"
"1087494387",NULL,NULL,"distribution","34.7740268546049","-81.00542196781865"
"849806052",NULL,NULL,"distribution","34.833245532518","-81.08225181486267"
"849806051",NULL,NULL,"distribution","34.83251404934676","-81.08244715614477"
"1087494368",NULL,NULL,"distribution","34.966079825713074","-81.13620629724151"
"356876488","York Ret Substation",NULL,"distribution","34.99364833798082","-81.23786911334815"
"1087396661",NULL,NULL,"industrial","35.01135203045682","-81.23482910760795"
"1087494366",NULL,NULL,"industrial","35.00079402624977","-81.17291854186746"
"1087396657",NULL,NULL,"distribution","35.02874500167116","-81.24045992583125"
"1071546642",NULL,NULL,"transmission","35.10302206554785","-81.18767992351668"
"121235282",NULL,NULL,"distribution","35.06850985004893","-81.13415259989918"
"121235284",NULL,NULL,"switching","35.10289329980141","-81.1472121499729"
"1087534990",NULL,NULL,"switching","35.03681024795858","-81.12170646687315"
"120865501","Newport Tie Substation",NULL,"transmission","34.99763860982343","-81.12156852603295"
"844059198",NULL,NULL,"distribution","34.99797967504928","-81.11787489086356"
"1087396665",NULL,NULL,"distribution","35.01427916458326","-81.04079327798064"
"214078907",NULL,NULL,"distribution","35.009196958903004","-80.94938988350427"
"544422421",NULL,NULL,"distribution","35.01941791822121","-80.9651947335075"
"121020970",NULL,NULL,"switching","35.037240049901705","-80.98662884999868"
"746615796","Wylie Hydro Substation",NULL,"transmission","35.02393435234611","-81.00801135019032"
"121020971",NULL,NULL,"switching","35.052974371893235","-81.01238231576734"
"121020967",NULL,NULL,"distribution","35.052303490413124","-81.01086418326076"
"546491688",NULL,NULL,"distribution","35.04444725036017","-80.98846229994774"
"121070397",NULL,NULL,"switching","35.05683850075863","-80.94975171611041"
"121070404",NULL,NULL,"switching","35.05720201175441","-80.95004081756318"
"305803863",NULL,NULL,"distribution","35.06300219355402","-80.97067135569084"
"868704923",NULL,NULL,"distribution","35.09056028812466","-81.01094004959722"
"721047660",NULL,NULL,"distribution","35.061125058199536","-81.08855020923171"
"955902812","Berckman Road Substation",NULL,"distribution","33.489053850009","-82.03633204991331"
"1133880555",NULL,NULL,"distribution","34.03499767503445","-81.49956713265736"
"834827820",NULL,NULL,"distribution","34.01620915925708","-81.41115193208887"
"1077147014",NULL,NULL,"distribution","34.12306654966776","-81.46193099998642"
"1077147012",NULL,NULL,"distribution","34.13810703876947","-81.5021041219247"
"863470932","Prosperity Substation",NULL,"distribution","34.208666653799085","-81.53470134259365"
"409118588",NULL,NULL,"distribution","34.23772938867983","-81.48725082661618"
"550172015",NULL,NULL,"industrial","34.21887834817126","-81.48234008433222"
"409118587","Georgia Pacific Substation",NULL,"industrial","34.21807507081066","-81.49425350684156"
"550174122","Pomoria Substation",NULL,"transmission","34.22428514986087","-81.39542588361493"
"896418513",NULL,NULL,"distribution","34.21714104981201","-81.354179500006"
"549564195",NULL,NULL,"distribution","34.16876320086861","-81.27295744990066"
"550155618",NULL,NULL,"distribution","34.15168443079792","-81.27141850712509"
"1082167196",NULL,NULL,"distribution","34.134180799866","-81.33221965001117"
"1077147016",NULL,NULL,"distribution","34.12833280027725","-81.38674989989504"
"179069954",NULL,NULL,"distribution","33.99602542324186","-81.28641045349542"
"1077742247",NULL,NULL,"distribution","33.939950715757924","-81.27454571428333"
"1082144799",NULL,NULL,"distribution","33.91121185017589","-81.25272550501869"
"1077147004",NULL,NULL,"distribution","33.93112670849341","-81.29386813785241"
"1082144797","Michelin Tires Substation",NULL,"industrial","33.9376724948192","-81.28409598012847"
"1077147003",NULL,NULL,"distribution","33.905918299847755","-81.3687932499827"
"179069955",NULL,NULL,"distribution","33.992024999845235","-81.36606854997791"
"499649723",NULL,NULL,"distribution","33.934952967754576","-81.52753203627387"
"1076980542",NULL,NULL,"distribution","33.915081049787304","-81.50386819996712"
"1076980543",NULL,NULL,"industrial","33.91352409961958","-81.49670779999606"
"1234834734",NULL,NULL,"generation","33.90007433853314","-81.40180192932597"
"1234834733",NULL,NULL,"switching","33.89956741107406","-81.40165327601123"
"851861199","Leesville Substation",NULL,"distribution","33.88089376077606","-81.51302589418468"
"1083493567","Pelion Substation",NULL,"distribution","33.798357712543535","-81.26414128170585"
"1083493562","Pelton Substation",NULL,"distribution","33.760467018409116","-81.36969837875527"
"993540535","Wagener Substation",NULL,"distribution","33.65011188967314","-81.36056593225338"
"839712486","Salley Substation",NULL,"distribution","33.56612020658543","-81.29678662288039"
"975504503",NULL,NULL,"distribution","33.608963439205475","-81.3622705889234"
"993552077",NULL,NULL,"distribution","33.57167209270324","-81.52575738344646"
"185247015",NULL,NULL,"distribution","33.68511069012128","-81.59254883776192"
"1075179219","Shaw Substation",NULL,"industrial","33.664836149047055","-81.67137060960971"
"1076920991",NULL,NULL,"distribution","33.69777820006884","-81.7893478501108"
"-14335525","Shaw Creek Solar Substation",NULL,"generation","33.67142862762255","-81.75414215044619"
"1073597840",NULL,NULL,"industrial","33.65416262247408","-81.71589845656473"
"1073597837",NULL,NULL,"distribution","33.6474562427671","-81.7124552814289"
"1073597836",NULL,NULL,"distribution","33.656811917022374","-81.69353420157354"
"1073597835",NULL,NULL,"industrial","33.65361614961457","-81.68531144999722"
"1073597831",NULL,NULL,"industrial","33.62720209961081","-81.70343194999866"
"1073597829",NULL,NULL,"industrial","33.59194444961036","-81.69536870000252"
"1073597827",NULL,NULL,"industrial","33.5919721015682","-81.7051805669607"
