"id","name","ref","type","latitude","longitude"
"500583333",NULL,NULL,"unspecified","32.961821299768474","-108.61342079997074"
"163267075","Greenlee Substation",NULL,"distribution","32.96680158887754","-109.17237607928953"
"163267086","Greenlee Substation",NULL,"distribution","32.97074008572363","-109.16919316873872"
"181967059","Morenci Substation",NULL,"distribution","32.98853781929131","-109.27513695224219"
"181967050",NULL,NULL,"distribution","33.029433136369214","-109.3131179602086"
"1212142440",NULL,NULL,"unspecified","33.03033869200417","-109.35240996000556"
"1212142340",NULL,NULL,"unspecified","33.135040699611096","-109.37531845000038"
"1212142339",NULL,NULL,"unspecified","33.135292699602644","-109.37515549999964"
"1212142311",NULL,NULL,"unspecified","33.126564799606285","-109.35506795000144"
"1212142308",NULL,NULL,"unspecified","33.12240791533082","-109.3599471852771"
"1212142288",NULL,NULL,"unspecified","33.11402862433984","-109.36850391355803"
"1212142341",NULL,NULL,"unspecified","33.1136926826901","-109.3676458390794"
"1212142282",NULL,NULL,"unspecified","33.11494647650796","-109.3743624777942"
"1212142281",NULL,NULL,"unspecified","33.114939685203105","-109.37399253301001"
"1212142276",NULL,NULL,"unspecified","33.100792299601366","-109.37856514999933"
"1212142279",NULL,NULL,"unspecified","33.10209269962369","-109.36461385000057"
"1212142278",NULL,NULL,"unspecified","33.10214368656642","-109.36479273057887"
"1212142268",NULL,NULL,"unspecified","33.082753632729656","-109.35527555282465"
"1212142454",NULL,NULL,"unspecified","33.035072341837854","-109.35155105515449"
"1212142426",NULL,NULL,"unspecified","33.036346079338735","-109.35174979671511"
"1212142429",NULL,NULL,"unspecified","33.058699321102935","-109.33942303837053"
"1212142430",NULL,NULL,"unspecified","33.05494214678235","-109.34171792110939"
"1212142374",NULL,NULL,"unspecified","33.0557789996756","-109.34051015000591"
"181967064",NULL,NULL,"distribution","33.05449557743203","-109.33749938932534"
"1212142443",NULL,NULL,"unspecified","33.05032719509363","-109.34703946204374"
"1212142403",NULL,NULL,"unspecified","33.04880889959534","-109.34644569999958"
"1212142431",NULL,NULL,"unspecified","33.055753990137056","-109.34776772836163"
"1212142350",NULL,NULL,"unspecified","33.05779740102769","-109.3525272029822"
